order_id,order_date,store_id,city,country,product,category,quantity,unit_price,total_amount,payment_method,order_type,customer_age,rating
ORD-187478,2024-10-20 13:01:00,KFC-001,Islamabad,Pakistan,Fries (Large),Sides,2,320,640,CARD,Takeaway,25.0,2.6
ORD-152008,18-Oct-2025,KFC-001,Islamabad,Pakistan,Dinner Meal,Meals,4,990,3960,Online,Takeaway,44.0,2.5
ORD-110475,2025-09-05 21:28:00,KFC-001 ,Islamabad,Pakistan,Chicky Meal,Meals,5,750,3750,Cash,TAKEAWAY,45.0,1.8
ORD-186031,2023-04-20 20:14:00,KFC-008,Manchester,UK,Fries (Large),Sides,1,320,320,cash,dine-in,25.0,2.4
ORD-110900,2024-02-04 17:23:00,KFC-006,Dubai,UAE,Mighty Zinger,Burgers,3,890,2670,CARD,dine-in,59.0,4.4
ORD-138827,2023-12-11 13:19:00,KFC-008,Manchester,UK,Fries (Large),Sides,2,320,640,Cash,,46.0,4.2
ORD-108869,2023-08-18 10:13:00,KFC-002,Lahore,Pakistan,Fries (Regular),Sides,3,220,660,CARD,TAKEAWAY,55.0,4.7
ORD-195950,2025-08-10 14:11:00,KFC-008,Manchester,UK,Mighty Zinger,Burgers,4,890,3560,Card,TAKEAWAY,16.0,4.4
ORD-167647,2024-09-05 17:41:00,KFC-008,Manchester,UK,Chicky Meal,Meals,2,750,1500,cash,delivery,22.0,2.2
ORD-146391,2025-07-11 22:09:00,KFC-008,Manchester,UK,Coleslaw,Sides,5,180,900,Credit Card,dine-in,44.0,2.6
ORD-138982,2025-08-25 19:31:00,KFC-008,Manchester,UK,fries (regular),Sides,5,220,1100,cash,Delivery,15.0,3.5
ORD-163921,2024-06-12 11:10:00,KFC-003,Karachi,Pakistan,Rice Bowl,Rice,2,560,1120,online ,Takeaway,58.0,4.8
ORD-107609,2024-10-21 21:52:00,KFC-001 ,islamabad,Pakistan,Chicky Meal,Meals,1,750,750,Online,dine-in,62.0,1.9
ORD-121572,08-01-2024,KFC-008,Manchester,UK,zinger burger,Burgers,1,650,650,Cash,delivery,48.0,3.2
ORD-133953,2023-09-09 15:24:00,KFC-003,Karachi,Pakistan,Zinger Burger,Burgers,2,650,1300,CARD,Dine-In,18.0,3.7
ORD-106247,2025-09-21 11:17:00,KFC-001,ISLAMABAD,Pakistan,Pepsi (Large),Beverages,2,220,440,Card,TAKEAWAY,56.0,4.0
ORD-119092,2025-02-17 17:16:00,KFC-008,Manchester,UK,Pepsi (Large),Beverages,2,220,440,online ,Dine-In,15.0,3.8
ORD-189824,2024-04-29 18:48:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,5,560,2800,cash,Takeaway,23.0,2.8
ORD-161379,2025-10-10 14:01:00,KFC-003,Karachi,Pakistan,Fries (Regular),Sides,4,220,880,cash,Delivery,55.0,3.7
ORD-196384,2024-12-14 13:52:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,1,890,890,CARD,delivery,41.0,2.6
ORD-184226,2024-04-12 13:48:00,KFC-004,Rawalpindi,Pakistan,Fries (Regular),Sides,4,220,880,Card,TAKEAWAY,32.0,4.9
ORD-140174,2023-02-17 16:11:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,4,990,3960,Credit Card,TAKEAWAY,42.0,2.0
ORD-105774,2024-11-30 22:54:00,KFC-006,Dubai,UAE,Regular Fries,Sides,4,220,880,cash,delivery,34.0,1.1
ORD-111494,2025-05-04 20:28:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,3,1650,4950,online ,Takeaway,46.0,7.0
ORD-191508,2025-08-30 22:17:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,4,520,2080,online ,Takeaway,45.0,2.0
ORD-135829,2023-04-08 19:08:00,KFC-002,Lahore,Pakistan,Fries (Large),Sides,4,320,1280,CARD,Delivery,21.0,2.4
ORD-192298,2023-11-14 17:27:00,KFC-007,,UK,Chicky Meal,Meals,4,750,3000,Cash,Dine-In,60.0,4.3
ORD-194605,2024-02-10 13:33:00,KFC-008 ,Manchester,UK,Mighty Zinger,Burgers,3,890,2670,Credit Card,Takeaway,18.0,
ORD-140842,2023-10-09 19:37:00,KFC-005,,Pakistan,Pepsi (Large),Beverages,3,220,660,Credit Card,dine-in,33.0,2.5
ORD-112973,2024-03-11 15:00:00,KFC-001,Islamabad,Pakistan,Chicken Bucket (8 pcs),Buckets,2,1850,3700,Cash,Takeaway,39.0,4.2
ORD-177952,2025-07-13 10:10:00,KFC-008,Manchester,UK,Pepsi (Regular),Beverages,2,150,300,Credit Card,delivery,56.0,
ORD-129147,2025-12-19 13:30:00,KFC-003,Karachi,Pakistan,Rice Bowl,Rice,2,560,1120,Card,Takeaway,23.0,
ORD-192382,2023-08-23 18:49:00,KFC-007,London,UK,Zinger Burger,Burgers,1,650,650,cash,Takeaway,26.0,3.8
ORD-189377,2025-12-06 11:01:00,KFC-007,London,UK,Pepsi (Large),Beverages,3,220,660,Card,delivery,35.0,1.9
ORD-157182,2024-06-05 15:26:00,KFC-001,Islamabad,Pakistan,Chicky Meal,,4,750,3000,online ,Dine-In,38.0,3.6
ORD-143165,2024-02-28 22:42:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,1,990,1157,cash,Dine-In,44.0,3.8
ORD-112891,03-28-2024,KFC-008,Manchester,UK,Fries (Large),Sides,1,320,320,Cash,dine-in,52.0,4.7
ORD-126316,2025-07-14 11:33:00,KFC-005,Peshawar,Pakistan,Dinner Meal,Meals,1,990,990,CARD,TAKEAWAY,42.0,
ORD-142649,2023-08-07 10:40:00,KFC-005 ,Peshawar,Pakistan,Pepsi (Regular),Beverages,1,150,150,Cash,Delivery,55.0,2.4
ORD-117132,2023-01-17 12:54:00,KFC-007,London,UK,Fries (Large),Sides,5,320,1600,CARD,,56.0,2.6
ORD-195497,2023-04-30 19:17:00,KFC-007,London,UK,Krunch Burger,Burgers,5,380,1900,Online,TAKEAWAY,24.0,1.4
ORD-152708,2025-07-08 21:43:00,KFC-006,,UAE,Zinger Burger,Burgers,4,650,2600,,Delivery,42.0,1.1
ORD-169841,2024-04-30 17:59:00,KFC-007,London,UK,Pepsi (Regular),Beverages,5,150,750,Card,delivery,46.0,
ORD-134086,2025-05-17 18:22:00,KFC-008,Manchester,UK,Dinner Meal,Meals,5,990,4950,Credit Card,dine-in,51.0,1.4
ORD-113006,2025-04-26 10:07:00,KFC-003,KARACHI,Pakistan,Chicken Bucket (8 pcs),Buckets,1,1850,1850,Card,delivery,30.0,1.2
ORD-166373,20-Jan-2023,KFC-004,Rawalpindi,Pakistan,Rice Bowl,Rice,4,560,2240,Card,,24.0,4.1
ORD-168391,2023-10-10 13:51:00,KFC-008,Manchester,UK,Mighty Zinger,Burgers,2,890,1780,Credit Card,TAKEAWAY,19.0,4.2
ORD-180584,2023/09/21 11:25,KFC-006,Dubai,UAE,Krunch Burger,Burgers,3,380,1140,Credit Card,TAKEAWAY,24.0,4.8
ORD-103778,2023-08-23 20:34:00,KFC-008,Manchester,UK,Fries (Large),Sides,2,320,640,CARD,Takeaway,17.0,3.5
ORD-184852,2024/04/15 12:40,KFC-008,Manchester,UK,Hot Wings (5 pcs),Chicken,2,480,960,online ,,53.0,4.4
ORD-125937,2024-08-14 14:12:00,KFC-008,Manchester,UK,Rice Bowl,Rice,1,560,560,Card,Delivery,60.0,1.3
ORD-151262,2024-05-22 19:31:00,KFC-001,Islamabad,Pakistan,Fries (Large),Sides,4,320,1280,,TAKEAWAY,58.0,2.6
ORD-179214,2025-03-06 19:21:00,KFC-003,Karachi,Pakistan,Boneless Bucket,Buckets,5,1650,8250,CARD,Delivery,28.0,3.2
ORD-132951,2023-11-23 15:28:00,KFC-007,London,UK,Pepsi (Regular),Beverages,3,150,450,Credit Card,Delivery,15.0,1.5
ORD-140331,2025-04-21 12:16:00,KFC-007,London,UK,Boneless Bucket,Buckets,4,1650,6600,CARD,delivery,46.0,1.7
ORD-103072,2025-01-15 17:10:00,KFC-001 ,Islamabad ,Pakistan,Dinner Meal,Meals,5,990,4950,cash,TAKEAWAY,57.0,2.9
ORD-163927,2024-02-01 18:09:00,KFC-006,Dubai,UAE,Pepsi (Regular),Beverages,2,150,300,CARD,Takeaway,49.0,4.3
ORD-119352,2025-12-05 16:43:00,KFC-005,Peshawar,Pakistan,Pepsi (Regular),Beverages,4,150,600,CARD,dine-in,19.0,2.2
ORD-118142,2023-01-21 16:53:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,4,560,2240,Card,Dine-In,31.0,3.1
ORD-114593,2023-03-04 19:53:00,KFC-005,Peshawar,Pakistan,Pepsi (Large),Beverages,1,220,220,Online,Takeaway,55.0,3.6
ORD-126607,2025-01-17 22:05:00,KFC-001,Islamabad,Pakistan,Chicken Bucket (8 pcs),Buckets,2,1850,3700,Card,delivery,60.0,4.2
ORD-177162,2024-05-22 21:03:00,KFC-006,Dubai,UAE,Rice Bowl,Rice,4,560,2240,Card,Takeaway,51.0,3.6
ORD-123419,2023-07-08 22:47:00,KFC-004,Rawalpindi,Pakistan,Coleslaw,Sides,5,180,900,Credit Card,Delivery,18.0,
ORD-150804,2024-06-22 11:50:00,KFC-004,Rawalpindi,Pakistan,Fries (Regular),Sides,1,220,220,Credit Card,Delivery,55.0,1.6
ORD-120995,2024-09-15 17:24:00,KFC-004,Rawalpindi,Pakistan,Mighty Zinger,Burgers,5,890,4450,Card,Takeaway,43.0,2.2
ORD-103887,2025-05-04 18:35:00,KFC-004,,Pakistan,Fries (Large),Sides,2,320,640,cash,dine-in,15.0,4.9
ORD-175979,09/06/2023,KFC-001,Islamabad,Pakistan,Fries Regular,Sides,5,220,1100,Credit Card,Delivery,,2.8
ORD-144254,2025-12-12 15:55:00,KFC-004,Rawalpindi,Pakistan,Rice Bowl,Rice,1,560,560,Card,dine-in,28.0,4.5
ORD-127386,2024-12-23 22:58:00,KFC-003,Karachi,Pakistan,Fries (Large),Sides,1,320,320,Card,Dine-In,48.0,2.4
ORD-169044,2023-01-16 13:58:00,KFC-002,Lahore,Pakistan,Pepsi (Large),Beverages,5,220,1100,Cash,Delivery,51.0,1.7
ORD-179208,2025-03-06 10:05:00,KFC-004,Rawalpindi,Pakistan,Fries (Regular),Sides,5,220,1100,cash,delivery,40.0,1.2
ORD-110548,2025-02-09 21:46:00,KFC-008,Manchester,UK,Dinner Meal,Meals,1,990,990,CARD,Delivery,45.0,4.4
ORD-186837,2025-05-28 16:30:00,KFC-004,rawalpindi,Pakistan,Coleslaw,Sides,2,180,360,cash,TAKEAWAY,62.0,3.8
ORD-173352,2023-10-09 12:32:00,KFC-004,Rawalpindi,Pakistan,Zinger Burger,Burgers,1,650,650,Online,Takeaway,28.0,4.6
ORD-178275,2024-09-21 13:44:00,KFC-002,Lahore ,Pakistan,Zinger Burger,Burgers,2,650,1300,cash,Dine-In,19.0,1.5
ORD-173820,2023-06-08 12:34:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,2,750,1500,Credit Card,delivery,51.0,
ORD-123595,2024-09-10 22:22:00,KFC-004,Rawalpindi,Pakistan,Pepsi (Large),Beverages,1,220,220,cash,dine-in,48.0,2.4
ORD-185721,2023-02-26 19:47:00,KFC-004,rawalpindi,Pakistan,Fries (Large),,1,320,320,Online,TAKEAWAY,,2.5
ORD-159623,11-16-2023,KFC-005,Peshawar,Pakistan,Pepsi (Regular),Beverages,1,150,150,Cash,dine-in,22.0,2.4
ORD-154030,2024-05-10 21:43:00,KFC-007,London,UK,Krunch Burger,Burgers,1,380,380,cash,,32.0,3.0
ORD-144558,2025-08-14 20:32:00,KFC-004,Rawalpindi,Pakistan,Hot Wings (5 pcs),Chicken,1,480,480,Online,Takeaway,,1.2
ORD-185859,2023-08-23 16:42:00,KFC-008,Manchester,UK,Krunch Burger,Burgers,2,380,760,Online,delivery,51.0,2.0
ORD-198322,2023-04-15 15:42:00,KFC-005,Peshawar,Pakistan,Krunch Burger,Burgers,2,380,760,Credit Card,delivery,36.0,4.2
ORD-154366,2024-10-12 10:28:00,KFC-006,Dubai,UAE,Krunch Burger,Burgers,3,380,1140,Card,Delivery,51.0,1.4
ORD-179670,2024-12-17 11:51:00,KFC-001,,Pakistan,Fries (Large),Sides,5,320,1600,cash,Takeaway,59.0,1.0
ORD-117398,2024-05-03 22:22:00,KFC-001,Islamabad,Pakistan,Dinner Meal,Meals,5,990,4950,Online,Dine-In,15.0,1.0
ORD-174560,2024-08-09 21:41:00,KFC-005,Peshawar,Pakistan,Mighty Zinger,Burgers,3,890,2670,cash,TAKEAWAY,49.0,4.4
ORD-166919,2025-03-19 11:14:00,KFC-008,Manchester,UK,Pepsi (Large),Beverages,4,220,880,Card,Takeaway,29.0,4.8
ORD-173516,2023-03-01 14:19:00,KFC-008,Manchester,UK,Boneless Bucket,Buckets,3,1650,4950,,Takeaway,30.0,2.0
ORD-106086,2024-03-24 12:32:00,KFC-002,lahore,Pakistan,Mighty Zinger,Burgers,2,890,1780,Card,dine-in,45.0,3.4
ORD-165049,2025-11-13 20:02:00,KFC-006,Dubai,UAE,zinger burger,Burgers,5,650,3250,Credit Card,Delivery,61.0,1.7
ORD-166226,2025-01-09 11:55:00,KFC-005,,Pakistan,Chicky Meal,Meals,3,750,2250,Credit Card,TAKEAWAY,54.0,1.5
ORD-112005,2023-02-19 12:13:00,KFC-007,London,UK,Pepsi (Large),Beverages,5,220,1100,Online,Dine-In,37.0,
ORD-169192,2024-02-15 11:47:00,KFC-001,Islambad,Pakistan,Coleslaw,Sides,5,180,900,online ,Delivery,49.0,4.8
ORD-127042,2024-04-18 21:01:00,KFC-002,Lahore,Pakistan,Mighty Zinger,Burgers,3,890,2670,CARD,dine-in,20.0,2.3
ORD-121570,2025-10-06 18:23:00,KFC-002,Lahore ,Pakistan,Twister,Wraps,2,520,1040,Online,Delivery,,4.5
ORD-140832,2024-10-21 14:21:00,KFC-001,Islamabad,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,,Delivery,,1.0
ORD-159174,2025-10-27 14:58:00,KFC-007,London,UK,hot wings (5 pcs),Chicken,4,480,1920,Card,Takeaway,16.0,1.4
ORD-137718,2025-03-12 14:23:00,KFC-003,Karachi,Pakistan,Rice Bowl,Rice,1,560,560,cash,Delivery,41.0,3.0
ORD-139698,22-Aug-2024,KFC-007,London,UK,Zinger Burger,Burgers,3,650,1950,Cash,dine-in,54.0,4.0
ORD-146593,2025-09-28 10:52:00,KFC-005,Peshawar,Pakistan,Mighty Zinger,Burgers,2,890,1780,Cash,TAKEAWAY,54.0,3.9
ORD-119385,2023-05-04 10:27:00,KFC-008,Manchester,UK,Dinner Meal,Meals,4,990,3960,Cash,Dine-In,18.0,3.8
ORD-141384,2024-12-16 14:50:00,KFC-004,Rawalpindi,Pakistan,Rice Bowl,Rice,3,560,1680,Credit Card,Takeaway,33.0,1.7
ORD-146320,2024-02-17 19:43:00,KFC-004,rawalpindi,Pakistan,Mighty Zinger,Burgers,3,890,2670,CARD,Delivery,44.0,1.7
ORD-100869,06/01/2025,KFC-002,Lahore,Pakistan,Pepsi (Large),Beverages,2,220,440,Card,Delivery,37.0,4.0
ORD-118799,2024-01-28 11:13:00,KFC-005,Peshawar,Pakistan,Fries (Large),Sides,3,320,960,online ,Delivery,54.0,3.0
ORD-186792,2023-02-24 16:08:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,4,560,2240,CARD,Dine-In,,1.8
ORD-122870,2025-08-28 10:09:00,KFC-003,Karachi,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,Credit Card,Dine-In,26.0,1.6
ORD-143610,2025-02-27 16:02:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,4,520,2080,online ,Delivery,62.0,3.1
ORD-126482,2024-07-17 20:15:00,KFC-008 ,Manchester,UK,Fries (Regular),Sides,2,220,440,Cash,TAKEAWAY,59.0,2.9
ORD-165682,2025-06-24 14:42:00,KFC-001,Islambad,Pakistan,Coleslaw,Sides,5,180,900,Online,Delivery,48.0,4.3
ORD-116226,2023-02-28 21:54:00,KFC-003,Karachi,Pakistan,Zinger Burger,Burgers,3,650,1950,CARD,TAKEAWAY,53.0,
ORD-109574,2025-01-26 11:45:00,KFC-002,LAHORE,Pakistan,Chicky Meal,Meals,2,750,1500,Online,Takeaway,46.0,2.3
ORD-172017,2024-01-18 12:54:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,3,1650,4950,Online,delivery,58.0,2.5
ORD-112429,21/01/2025,KFC-003,Karachi,Pakistan,Zinger Burger,Burgers,1,650,650,cash,Takeaway,33.0,2.7
ORD-102947,2023-03-29 21:21:00,KFC-007,London,UK,Pepsi (Large),Beverages,5,220,1100,online ,TAKEAWAY,32.0,3.0
ORD-156826,2024-10-31 14:42:00,KFC-001,ISLAMABAD,Pakistan,Dinner Meal,Meals,2,990,1980,Credit Card,delivery,45.0,3.3
ORD-172876,2024-06-06 20:07:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,5,1650,8250,Card,delivery,43.0,2.7
ORD-133142,2025-11-17 13:13:00,KFC-005,Peshawar,Pakistan,Fries (Regular),Sides,5,220,1100,Cash,dine-in,30.0,1.1
ORD-199257,2023-05-01 16:56:00,KFC-006,Dubai,UAE,Coleslaw,Sides,4,180,720,CARD,Dine-In,17.0,4.5
ORD-197730,2023-02-23 14:39:00,KFC-004,Rawalpindi,Pakistan,Krunch Burger,Burgers,5,380,1900,CARD,Takeaway,37.0,4.9
ORD-170732,2025-10-04 11:46:00,KFC-007,London,UK,hot wings (5 pcs),Chicken,4,480,1920,CARD,,50.0,2.6
ORD-106538,2023-09-17 12:04:00,KFC-002,Lahore,Pakistan,Boneless Bucket,Buckets,1,1650,1650,cash,delivery,50.0,1.8
ORD-178706,2023-01-16 10:37:00,KFC-004,Rawalpindi,Pakistan,Chicky Meal,Meals,1,750,750,online ,TAKEAWAY,51.0,4.7
ORD-101674,2023/10/04 16:36,KFC-004,rawalpindi,Pakistan,Coleslaw,Sides,5,180,900,Cash,delivery,43.0,3.6
ORD-188021,2023-06-24 17:20:00,KFC-003,Karachi,Pakistan,Boneless Bucket,Buckets,3,1650,4950,online ,dine-in,37.0,4.0
ORD-184052,2024-12-08 22:24:00,KFC-002,Lahore,Pakistan,Chicken Bucket (8 pcs),Buckets,4,1850,7400,Credit Card,TAKEAWAY,45.0,4.0
ORD-127584,17-Jun-2023,KFC-008,Manchester,UK,Hot Wings (5 pcs),Chicken,1,480,480,Card,TAKEAWAY,45.0,1.8
ORD-187040,03-22-2025,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,5,1650,8250,Online,Delivery,58.0,2.3
ORD-103481,09-05-2024,KFC-008,Manchester,UK,Rice Bowl,Rice,5,560,2800,Online,Dine-In,34.0,1.0
ORD-121615,2024-05-18 18:04:00,KFC-004,Rawalpindi ,Pakistan,Fries (Large),Sides,1,320,320,Online,Takeaway,23.0,4.7
ORD-196210,21-Jul-2024,KFC-006,Dubai,UAE,Mighty Zinger,Burgers,5,890,4450,Online,TAKEAWAY,59.0,4.0
ORD-100401,2025-05-16 12:30:00,KFC-004,Rawalpindi ,Pakistan,Krunch Burger,Burgers,5,380,1900,online ,dine-in,29.0,4.9
ORD-155708,2025-09-15 20:36:00,KFC-003,Karachi,Pakistan,Chicky Meal,Meals,2,750,1500,Card,Dine-In,64.0,4.0
ORD-137219,2023-07-11 12:31:00,KFC-007,London,UK,Dinner Meal,Meals,5,990,4950,cash,TAKEAWAY,19.0,2.5
ORD-117525,2024-05-22 18:31:00,KFC-003,Karachi ,Pakistan,Hot Wings (5 pcs),Chicken,3,480,1440,Credit Card,TAKEAWAY,33.0,1.2
ORD-110892,2024-12-17 20:44:00,KFC-001 ,Islamabad,Pakistan,Chicky Meal,Meals,3,750,2250,Card,Dine-In,29.0,4.8
ORD-104150,2024-11-18 18:56:00,KFC-004,Rawalpindi,Pakistan,Mighty Zinger,Burgers,3,890,2670,Online,delivery,48.0,1.9
ORD-136274,2025-08-06 14:12:00,KFC-006,Dubai,UAE,Pepsi (Large),Beverages,3,220,660,Cash,dine-in,33.0,1.5
ORD-124848,2025/11/06 14:03,KFC-005,Peshawar,Pakistan,Pepsi (Large),Beverages,2,220,440,Card,dine-in,51.0,3.6
ORD-102518,2025-11-20 17:56:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,1,650,650,Credit Card,Delivery,32.0,4.5
ORD-192484,2024-08-19 14:23:00,KFC-008,Manchester,UK,Fries (Large),Sides,3,320,960,Card,Delivery,,1.4
ORD-184478,2024/07/07 16:55,KFC-006,Dubai,UAE,Hot Wings (5 pcs),Chicken,1,480,480,Card,delivery,20.0,3.1
ORD-176015,2024-06-07 18:33:00,KFC-003,Karachi,Pakistan,Pepsi (Large),Beverages,2,220,440,Credit Card,Takeaway,40.0,1.1
ORD-185963,2024-02-10 14:10:00,KFC-007,London,UK,Fries (Large),Sides,1,320,320,Online,delivery,55.0,2.7
ORD-130333,2025-01-14 10:13:00,KFC-003,Karachi,Pakistan,Krunch Burger,Burgers,2,380,760,online ,Takeaway,58.0,3.9
ORD-157309,2023-01-29 11:59:00,KFC-002,Lahore,Pakistan,Rice Bowl,Rice,3,560,1680,Cash,delivery,57.0,4.7
ORD-192011,2024/09/18 10:55,KFC-008,Manchester,UK,Fries (Large),Sides,3,320,960,Cash,delivery,16.0,1.0
ORD-187789,2023-12-29 14:19:00,KFC-004,rawalpindi,Pakistan,Twister,Wraps,5,520,2600,Credit Card,TAKEAWAY,24.0,1.5
ORD-143295,2023-06-09 12:42:00,KFC-006,Dubai,UAE,Zinger Burger,Burgers,2,650,1300,CARD,delivery,31.0,4.2
ORD-194108,2025-01-10 20:27:00,KFC-004,Rawalpindi,Pakistan,Krunch Burger,Burgers,3,380,1140,CARD,delivery,56.0,4.5
ORD-129711,2024-07-30 21:59:00,KFC-001,Islambad,Pakistan,Krunch Burger,Burgers,3,380,1140,Online,dine-in,50.0,
ORD-189062,2023-06-09 11:22:00,KFC-002,Lahore,Pakistan,Fries (Large),Sides,5,320,1600,Cash,Delivery,33.0,1.0
ORD-186657,2024-08-29 14:12:00,KFC-003 ,Karachi,Pakistan,Twister,Wraps,3,520,1560,Cash,Delivery,57.0,4.9
ORD-197169,2024-09-12 22:54:00,KFC-007,London,UK,Chicky Meal,Meals,3,750,2250,Cash,Delivery,25.0,4.8
ORD-149075,2024-12-14 13:15:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,4,1650,6600,Card,dine-in,32.0,3.2
ORD-158864,2023-02-28 18:52:00,KFC-003,Karachi,Pakistan,Boneless Bucket,Buckets,5,1650,8250,CARD,Delivery,63.0,4.8
ORD-188165,2023-07-24 10:42:00,KFC-001,Islamabad,Pakistan,Fries (Regular),Sides,3,220,660,online ,Delivery,17.0,3.2
ORD-117214,2025-04-12 14:32:00,KFC-002,Lahore,Pakistan,Pepsi (Large),Beverages,1,220,220,Cash,dine-in,19.0,3.1
ORD-176568,2023-07-31 21:18:00,KFC-002,Lahore ,Pakistan,Krunch Burger,Burgers,1,380,380,Cash,delivery,29.0,2.5
ORD-106406,2024-04-06 11:11:00,KFC-006,Dubai,UAE,Chicky Meal,Meals,1,750,842,Card,Dine-In,17.0,4.1
ORD-106740,2024-11-13 11:39:00,KFC-006,Dubai,UAE,Dinner Meal,Meals,3,990,2970,cash,Takeaway,32.0,3.1
ORD-104246,2025-01-23 12:18:00,KFC-005,Peshawar,Pakistan,Coleslaw,Sides,2,180,360,online ,Delivery,64.0,1.6
ORD-131507,2024-09-13 17:22:00,KFC-007,London,UK,Chicky Meal,Meals,3,750,2250,online ,Delivery,58.0,3.2
ORD-165338,2023/07/09 12:55,KFC-001,Islambad,Pakistan,Hot Wings (5 pcs),Chicken,5,480,2400,Cash,TAKEAWAY,25.0,1.3
ORD-121068,06/07/2024,KFC-007,London,UK,Chicky Meal,Meals,4,750,3000,online ,delivery,36.0,4.7
ORD-131563,2025-10-17 17:48:00,KFC-008,Manchester,UK,Coleslaw,Sides,1,180,180,online ,Delivery,27.0,3.1
ORD-153111,2023-09-10 16:04:00,KFC-002,Lahore,Pakistan,Coleslaw,Sides,2,180,360,Online,dine-in,43.0,1.2
ORD-162330,2023-06-23 14:25:00,KFC-003,Karachi,Pakistan,Pepsi (Regular),Beverages,5,150,750,Cash,Dine-In,15.0,2.0
ORD-178366,2024-01-20 19:25:00,KFC-007,London,UK,Pepsi (Regular),Beverages,2,150,300,online ,TAKEAWAY,59.0,4.2
ORD-175250,2023-10-03 12:51:00,KFC-008,Manchester,UK,Dinner Meal,Meals,2,990,1980,Cash,Dine-In,19.0,2.6
ORD-150060,2025-08-03 18:06:00,KFC-008,Manchester,UK,Zinger Burger,Burgers,4,650,2600,Card,TAKEAWAY,31.0,1.4
ORD-146412,2025-02-03 20:01:00,KFC-002 ,lahore,Pakistan,Dinner Meal,Meals,4,990,3960,online ,Delivery,,4.0
ORD-198475,2024-09-09 18:30:00,KFC-007,London,UK,zinger burger,Burgers,4,650,2600,online ,Delivery,27.0,2.9
ORD-190872,2025-05-12 15:48:00,KFC-006,Dubai,UAE,Boneless Bucket,Buckets,5,1650,8250,Credit Card,delivery,29.0,1.7
ORD-169435,2024-01-28 12:57:00,KFC-005,Peshawar,Pakistan,Boneless Bucket,Buckets,1,1650,1650,online ,Dine-In,54.0,3.2
ORD-171223,2023-03-26 14:31:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,5,560,2800,Credit Card,Dine-In,45.0,4.1
ORD-176625,2023-12-02 18:47:00,KFC-005,Peshawar,Pakistan,Rice Bowl,Rice,5,560,2800,online ,delivery,,
ORD-189587,2025-02-18 14:17:00,KFC-003,Karachi,Pakistan,Coleslaw,Sides,2,180,360,Online,,53.0,3.0
ORD-108483,2023-10-14 13:50:00,KFC-001,Islamabad,Pakistan,Boneless Bucket,Buckets,4,1650,6600,,Takeaway,15.0,1.0
ORD-155402,2025-02-17 12:31:00,KFC-005,Peshawar,Pakistan,Hot Wings (5 pcs),Chicken,2,480,960,online ,delivery,26.0,4.8
ORD-177971,2023-11-28 15:18:00,KFC-005,Peshawar,Pakistan,Chicken Bucket (8 pcs),Buckets,5,1850,9250,Online,dine-in,22.0,2.3
ORD-173801,2024-10-27 13:36:00,KFC-004,Rawalpindi,Pakistan,Boneless Bucket,Buckets,4,1650,6600,cash,dine-in,25.0,1.1
ORD-116802,2023-01-26 12:30:00,KFC-005,Peshawar,Pakistan,Chicken Bucket (8 pcs),Buckets,2,1850,3700,online ,TAKEAWAY,51.0,3.5
ORD-101094,2024-11-14 17:28:00,KFC-004,Rawalpindi,Pakistan,Twister,Wraps,4,520,2080,Cash,dine-in,36.0,2.7
ORD-157360,2023-12-12 14:57:00,KFC-006 ,Dubai,UAE,Krunch Burger,Burgers,3,380,1140,Cash,Takeaway,58.0,4.1
ORD-156336,2024-02-10 16:47:00,KFC-004,Rawalpindi,Pakistan,Boneless Bucket,Buckets,2,1650,3300,Cash,Dine-In,18.0,2.4
ORD-189478,2023-05-10 13:16:00,KFC-002,Lahore,Pakistan,Coleslaw,Sides,2,180,360,Credit Card,Takeaway,64.0,2.2
ORD-162278,03-06-2025,KFC-002,Lahore,Pakistan,Regular Fries,Sides,4,220,880,CARD,Delivery,,4.1
ORD-167140,2023-08-12 19:40:00,KFC-004,,Pakistan,Dinner Meal,Meals,4,990,3960,CARD,Dine-In,52.0,3.0
ORD-118515,2024-09-03 18:52:00,KFC-008,Manchester,UK,Fries (Regular),Sides,2,220,440,Online,Delivery,,1.3
ORD-165568,2024-08-08 18:09:00,KFC-001,Islamabad,Pakistan,Rice Bowl,Rice,5,560,2800,Cash,dine-in,50.0,2.4
